SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","1050","10","10","103208","µG/G","PHOSPHORUS TOTAL RECOVERABLE","PHOSPHORE RÉCUPÉRABLE TOTAL","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","0.03","0.01","0.01","103730","µG/G","PLATINUM TOTAL RECOVERABLE","PLATINE TOTAL RÉCUPÉRABLE","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03","<","5.46","5.46","","6623","NG/G","P-NAPHTHALENE","P-NAPHTALÈNE","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","13000","500","500","103215","µG/G","POTASSIUM TOTAL RECOVERABLE","POTASSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","93","0","","6671","%","PYRENE-D10","PYRÈNE-D10","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","0.004","0.002","0.002","103739","µG/G","RHODIUM TOTAL RECOVERABLE","RHODIUM TOTAL RÉCUPÉRABLE","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","75.5","0.1","0.1","103198","µG/G","RUBIDIUM TOTAL RECOVERABLE","RUBIDIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","2","1","1","103731","µG/G","SELENIUM TOTAL RECOVERABLE","SÉLÉNIUM TOTAL RÉCUPÉRABLE","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","1380","500","500","103214","µG/G","SODIUM TOTAL RECOVERABLE","SODIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","48","1","1","103209","µG/G","STRONTIUM TOTAL RECOVERABLE","STRONTIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","1250","20","20","103744","µG/G","SULPHUR TOTAL RECOVERABLE","SOUFRE TOTAL RÉCUPÉRABLE","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","0.563","0.005","0.005","103200","µG/G","THALLIUM TOTAL RECOVERABLE","THALLIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03","<","5.46","5.46","","6141","NG/G","TOTAL HEPTACHLOROBIPHENYLS (PCB 170-193)","HEPTACHLOROBIPHÉNYLES TOTAUX (BPC 170-193)","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03","<","5.46","5.46","","6142","NG/G","TOTAL HEXACHLOROBIPHENYLS (PCB 128-169)","HEXACHLOROBIPHÉNYLES TOTAUX (BPC 128-169)","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03","<","5.46","5.46","","6143","NG/G","TOTAL NONACHLOROBIPHENYLS (PCB 206-208)","NONACHLOROBIPHÉNYLES TOTAUX (BPC 206-208)","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03","<","5.46","5.46","","6144","NG/G","TOTAL OCTACHLOROBIPHENYLS (PCB 194-205)","OCTACHLOROBIPHÉNYLES TOTAUX (BPC 194-205)","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","13.6","5.46","","6148","NG/G","TOTAL PCBS","BPC TOTAUX","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03","<","5.46","5.46","","6145","NG/G","TOTAL PENTACHLOROBIPHENYLS (PCB 82-127)","PENTACHLOROBIPHÉNYLES TOTAUX (BPC 82-127)","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03","<","5.46","5.46","","6146","NG/G","TOTAL TETRACHLOROBIPHENYLS (PCB 40-81)","TÉTRACHLOROBIPHÉNYLES TOTAUX (BPC 40-81)","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03","<","5.46","5.46","","6147","NG/G","TOTAL TRICHLOROBIPHENYLS (PCB 16-39)","TRICHLOROBIPHÉNYLES TOTAUX (BPC 16-39)","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.73","2.73","","6089","NG/G","TRANS-NONACHLOR","TRANS-NONACHLOR","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03","<","0.02","0.02","0.02","103733","µG/G","TUNGSTEN TOTAL RECOVERABLE","TUNGSTÈNE TOTAL RÉCUPÉRABLE","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","3.05","0.01","0.01","103201","µG/G","URANIUM TOTAL RECOVERABLE","URANIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","79","1","1","103210","µG/G","VANADIUM TOTAL RECOVERABLE","VANADIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","22.6","0.1","0.1","103735","µG/G","YTTRIUM TOTAL RECOVERABLE","YTTRIUM TOTAL RÉCUPÉRABLE","P"
"ON02IG0260","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","188","2","2","103211","µG/G","ZINC TOTAL RECOVERABLE","ZINC RÉCUPÉRABLE TOTAL","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","9.38","2.77","","6642","NG/G","1,3-DIMETHYLNAPHTHALENE","1,3-DIMÉTHYLNAPHTALÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","6643","NG/G","1-CHLORONAPHTHALENE","1-CHLORONAPHTALÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","5.02","2.77","","6644","NG/G","1-METHYLNAPHTHALENE","1-MÉTHYLNAPHTALÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","5.68","2.77","","6645","NG/G","1-METHYLPHENANTHRENE","1-MÉTHYLPHÉNANTHRÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","6646","NG/G","1-NITROPYRENE","1-NITROPYRÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7092","NG/G","2,2',3,3',4,4',5,5',6-NONACHLOROBIPHENYL (PCB 206)","2,2',3,3',4,4',5,5',6-NONACHLOROBIPHÉNYLE (BPC 206)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7088","NG/G","2,2',3,3',4,4',5,5'-OCTACHLOROBIPHENYL (PCB 194)","2,2',3,3',4,4',5,5'-OCTACHLOROBIPHÉNYLE (BPC 194)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7089","NG/G","2,2,'3,3',4,4',5,6-OCTACHLOROBIPHENYL (PCB 195)","2,2,'3,3',4,4',5,6-OCTACHLOROBIPHÉNYLE (BPC 195)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7081","NG/G","2,2',3,3',4,4',5-HEPTACHLOROBIPHENYL (PCB 170)","2,2',3,3',4,4',5-HEPTACHLOROBIPHÉNYLE (BPC 170)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7082","NG/G","2,2',3,3',4,4',6-HEPTACHLOROBIPHENYL (PCB 171)","2,2',3,3',4,4',6-HEPTACHLOROBIPHÉNYLE (BPC 171)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7093","NG/G","2,2',3,3',4,5,5',6,6'-NONACHLOROBIPHENYL (PCB 208)","2,2',3,3',4,5,5',6,6'-NONACHLOROBIPHÉNYLE (BPC 208)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","72.8","2.77","","7101","%","2,2',3,3',4,5,5',6,6'-NONACHLOROBIPHENYL-13C12 (CONGENER BZ NO. 208)","2,2',3,3',4,5,5',6,6'-NONACHLOROBIPHÉNYLE-13C12 (CONGÉNÈRE BZ NO. 208)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7090","NG/G","2,2',3,3',4,5,5',6'-OCTACHLOROBIPHENYL (PCB 199)","2,2',3,3',4,5,5',6'-OCTACHLOROBIPHÉNYLE (BPC 199)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7083","NG/G","2,2',3,3',4,5',6'-HEPTACHLOROBIPHENYL (PCB 177)","2,2',3,3',4,5',6'-HEPTACHLOROBIPHÉNYLE (BPC 177)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7073","NG/G","2,2',3,3',4,6'-HEXACHLOROBIPHENYL (PCB 132)","2,2',3,3',4,6'-HEXACHLOROBIPHÉNYLE (BPC 132)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7064","NG/G","2,2',3,3',4-PENTACHLOROBIPHENYL (PCB 82)","2,2',3,3',4-PENTACHLOROBIPHÉNYLE (BPC 82)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","105","2.77","","7099","%","2,2',3,3',5,5',6-HEPTACHLOROBIPHENYL-13C12 (CONGENER BZ NO .178)","2,2',3,3',5,5',6-HEPTACHLOROBIPHÉNYLE-13C12 (CONGÉNÈRE BZ NO. 178)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7084","NG/G","2,2',3,4,4',5,5'-HEPTACHLOROBIPHENYL (PCB 180)","2,2',3,4,4',5,5'-HEPTACHLOROBIPHÉNYLE (BPC 180)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7085","NG/G","2,2',3,4,4',5',6-HEPTACHLOROBIPHENYL (PCB 183)","2,2',3,4,4',5',6-HEPTACHLOROBIPHÉNYLE (BPC 183)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7086","NG/G","2,2',3,4',5,5',6-HEPTACHLOROBIPHENYL (PCB 187)","2,2',3,4',5,5',6-HEPTACHLOROBIPHÉNYLE (PCB 187)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7075","NG/G","2,2',3,4',5',6-HEXACHLOROBIPHENYL (PCB 149)","2,2',3,4',5',6-HEXACHLOROBIPHÉNYLE (BPC 149)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7065","NG/G","2,2',3,4,5'-PENTACHLOROBIPHENYL (PCB 87)","2,2',3,4,5'-PENTACHLOROBIPHÉNYLE (BPC 87)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7076","NG/G","2,2',3,5,5',6-HEXACHLOROBIPHENYL (PCB 151)","2,2',3,5,5',6-HEXACHLOROBIPHÉNYLE (BPC 151)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7066","NG/G","2,2',3,5',6-PENTACHLOROBIPHENYL (PCB 95)","2,2',3,5',6-PENTACHLOROBIPHÉNYLE (BPC 95)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7059","NG/G","2,2',3,5'-TETRACHLOROBIPHENYL (PCB 44)","2,2',3,5'-TÉTRACHLOROBIPHÉNYLE (BPC 44)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7077","NG/G","2,2',4,4',5,5'-HEXACHLOROBIPHENYL (PCB 153)","2,2',4,4',5,5'-HEXACHLOROBIPHÉNYLE (BPC 153)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","96.6","2.77","","7098","%","2,2',4,4',5,5'-HEXACHLOROBIPHENYL-13C12 (CONGENER BZ NO. 153)","2,2',4,4',5,5'-HEXACHLOROBIPHÉNYLE-13C12 (CONGÉNÈRE BZ NO. 153)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7067","NG/G","2,2',4,4',5-PENTACHLOROBIPHENYL (PCB 99)","2,2',4,4',5-PENTACHLOROBIPHÉNYLE (BPC 99)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7068","NG/G","2,2',4,5,5'-PENTACHLOROBIPHENYL (PCB 101)","2,2',4,5,5'-PENTACHLOROBIPHÉNYLE (BPC 101)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7060","NG/G","2,2',4,5'-TETRACHLOROBIPHENYL (PCB 49)","2,2',4,5'-TÉTRACHLOROBIPHÉNYLE (BPC 49)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7054","NG/G","2,2',4-TRICHLOROBIPHENYL (PCB 17)","2,2',4-TRICHLOROBIPHÉNYLE (BPC 17)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7061","NG/G","2,2',5,5'-TETRACHLOROBIPHENYL (PCB 52)","2,2',5,5'-TÉTRACHLOROBIPHÉNYLE (BPC 52)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","84.3","2.77","","7096","%","2,2',5,5'-TETRACHLOROBIPHENYL-13C12 (CONGENER BZ NO. 52)","2,2',5,5'-TÉTRACHLOROBIPHÉNYLE-13C12 (CONGÉNÈRE BZ NO. 52)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7055","NG/G","2,2',5-TRICHLOROBIPHENYL (PCB 18)","2,2',5-TRICHLOROBIPHÉNYLE (BPC 18)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7072","NG/G","2,2'3,3',4,4'-HEXACHLOROBIPHENYL (PCB 128)","2,2'3,3',4,4'-HEXACHLOROBIPHÉNYLE (BPC 128)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7091","NG/G","2,3,3',4,4',5,5',6-OCTACHLOROBIPHENYL (PCB 205)","2,3,3',4,4',5,5',6-OCTACHLOROBIPHÉNYLE (BPC 205)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7087","NG/G","2,3,3',4,4',5',6-HEPTACHLOROBIPHENYL (PCB 191)","2,3,3',4,4',5',6-HEPTACHLOROBIPHÉNYLE (BPC 191)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7078","NG/G","2,3,3',4,4',5-HEXACHLOROBIPHENYL (PCB 156)","2,3,3',4,4',5-HEXACHLOROBIPHÉNYLE (BPC 156)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7079","NG/G","2,3,3',4,4',6-HEXACHLOROBIPHENYL (PCB 158)","2,3,3',4,4',6-HEXACHLOROBIPHÉNYLE (BPC 158)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7070","NG/G","2,3,3',4',6-PENTACHLOROBIPHENYL (PCB 110)","2,3,3',4',6-PENTACHLOROBIPHÉNYLE (BPC 110)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","105","2.77","","7097","%","2,3,3',5,5'-PENTACHLOROBIPHENYL-13C12 (CONGENER BZ NO. 111)","2,3,3',5,5'-PENTACHLOROBIPHÉNYLE-13C12 (CONGÉNÈRE BZ NO. 111)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7069","NG/G","2,3,3'4,4'-PENTACHLOROBIPHENYL (PCB 105)","2,3,3'4,4'-PENTACHLOROBIPHÉNYLE (BPC 105)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7071","NG/G","2,3',4,4',5-PENTACHLOROBIPHENYL (PCB 118)","2,3',4,4',5-PENTACHLOROBIPHÉNYLE (PCB 118)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7062","NG/G","2,3',4',5-TETRACHLOROBIPHENYL (PCB 70)","2,3',4',5-TÉTRACHLOROBIPHÉNYLE (BPC 70)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7058","NG/G","2,3',4'-TRICHLOROBIPHENYL (PCB 33)","2,3',4'-TRICHLOROBIPHÉNYLE (BPC 33)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","6.94","2.77","","6647","NG/G","2,3,5-TRIMETHYLNAPHTHALENE","2,3,5-TRIMÉTHYLNAPHTALÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7063","NG/G","2,4,4',5-TETRACHLOROBIPHENYL (PCB 74)","2,4,4',5-TÉTRACHLOROBIPHÉNYLE (BPC 74)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7056","NG/G","2,4,4'-TRICHLOROBIPHENYL (PCB 28)","2,4,4'-TRICHLOROBIPHÉNYLE (BPC 28)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","76.2","2.77","","7095","%","2,4,4'-TRICHLOROBIPHENYL-13C12 (CONGENER BZ NO. 28)","2,4,4'-TRICHLOROBIPHÉNYL-13C12 (CONGÉNÈRE BZ NO. 28)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7057","NG/G","2,4',5-TRICHLOROBIPHENYL (PCB 31)","2,4',5-TRICHLOROBIPHÉNYLE (BPC 31)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","6648","NG/G","2-CHLORONAPHTHALENE","2-CHLORONAPHTALÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","7.54","5.54","","6666","NG/G","2-METHYLCHRYSENE","2-MÉTHYLCHRYSÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","6649","NG/G","2-METHYLFLUORANTHENE","2-MÉTHYLFLUORANTHÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","5.4","2.77","","6650","NG/G","2-METHYLNAPHTHALENE","2-MÉTHYLNAPHTALÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","85.7","0","","6667","%","2-METHYLNAPHTHALENE-D10","2-MÉTHYLNAPHTALÈNE-D10","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","7080","NG/G","3,3',4,4',5,5'-HEXACHLOROBIPHENYL (PCB 169)","3,3',4,4',5,5'-HEXACHLOROBIPHÉNYLE (BPC 169)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","6638","NG/G","3-METHYLCHOLANTHRENE","3-MÉTHYLCHOLANTHRÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","8.56","2.77","","6651","NG/G","3-METHYLCHRYSENE","3-MÉTHYLCHRYSÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","8.31","8.31","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","3.81","2.77","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","7.28","5.54","","6662","NG/G","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","5.54","5.54","","6621","NG/G","ACENAPHTHENE","ACENAPHTÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","129","0","","6669","%","ACENAPHTHENE-D10","ACÉNAPHTÈNE-D10","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","2.96","2.77","","6622","NG/G","ACENAPHTHYLENE","ACÉNAPHTYLÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","1.39","1.39","","6096","NG/G","ALDRIN","ALDRINE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","1.39","1.39","","6092","NG/G","ALPHA-BENZENEHEXACHLORIDE","ALPHA-HEXACHLORURE DE BENZÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","1.39","1.39","","6099","NG/G","ALPHA-CHLORDANE","ALPHA-CHLORDANE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","1.39","1.39","","6097","NG/G","ALPHA-ENDOSULFAN","ALPHA-ENDOSULFAN","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","46200","50","50","103202","µG/G","ALUMINUM TOTAL RECOVERABLE","ALUMINIUM TOTAL RÉCUPÉRABLE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","2.81","2.77","","6655","NG/G","ANTHANTHRENE","ANTHANTHRÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","38.4","0","","6670","%","ANTHRACENE-D10","ANTHRACÈNE-D10","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","0.1","0.1","0.1","103199","µG/G","ANTIMONY TOTAL RECOVERABLE","ANTIMOINE RÉCUPÉRABLE TOTAL","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","28","1","1","103187","µG/G","ARSENIC TOTAL RECOVERABLE","ARSENIC RÉCUPÉRABLE TOTAL","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","366","1","1","103203","µG/G","BARIUM TOTAL RECOVERABLE","BARYUM TOTAL RÉCUPÉRABLE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","9.66","2.77","","6624","NG/G","BENZO(A)ANTHRACENE","BENZO(A)ANTHRACÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","27.1","2.77","","6632","NG/G","BENZO(A)PHENANTHRENE","BENZO(A)PHÉNANTHRÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","12.5","5.54","","6630","NG/G","BENZO(A)PYRENE","BENZO(A)PYRÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","86.3","0","","6673","%","BENZO(A)PYRENE-D12","BENZO(A)PYRÈNE-D12","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","48.4","5.54","","6625","NG/G","BENZO(B)FLUORANTHENE","BENZO(B)FLUORANTHÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","3.03","2.77","","6629","NG/G","BENZO(C)PHENANTHRENE","BENZO(C)PHÉNANTHRÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","31.5","2.77","","6631","NG/G","BENZO(E)PYRENE","BENZO(E)PYRÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","33.5","2.77","","6628","NG/G","BENZO(G,H,I)PERYLENE","BENZO(G,H,I)PÉRYLÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","19.2","2.77","","6626","NG/G","BENZO(J)FLUORANTHENE","BENZO(J)FLUORANTHÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","26.2","2.77","","6627","NG/G","BENZO(K)FLUORANTHENE","BENZO(K)FLUORANTHÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","21.1","5.54","","6641","NG/G","BENZOPHENANTHRENE","BENZOPHÉNANTHRÈNE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","1.75","0.01","0.01","103188","µG/G","BERYLLIUM TOTAL RECOVERABLE","BÉRYLLIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","1.39","1.39","","6085","NG/G","BETA-BENZENEHEXACHLORIDE OR GAMMA-HEXACHLOROCYCLOHEXANE","BÉTA-HEXACHLORURE DE BENZÈNE OU GAMMA-HEXACHLOROCYCLOHEXANE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","1.39","1.39","","6098","NG/G","BETA-ENDOSULFAN","BÉTA-ENDOSULFAN","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","56.1","","","4672","%","BETA-HEXACHLOROCYCLOHEXANE (BETA-HCH OR BETA-BHC)","BÉTA-HEXACHLOROCYCLOHEXANE (BÉTA-HCH OU BÉTA-BHC)","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","3.3","2.77","","6656","NG/G","BIPHENYL","BIPHÉNYLE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","132","0","","6668","%","BIPHENYL-D10","BIPHÉNYLE-D10","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","0.6","0.1","0.1","103189","µG/G","BISMUTH TOTAL RECOVERABLE","BISMUTH RÉCUPÉRABLE TOTAL","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","1.3","0.1","0.1","103190","µG/G","CADMIUM TOTAL RECOVERABLE","CADMIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","7010","50","50","103212","µG/G","CALCIUM TOTAL RECOVERABLE","CALCIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03","<","2.77","2.77","","6657","NG/G","CARBAZOLE OR DIBENZOPYRROLE","CARBAZOLE OU DIBENZOPYRROLE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","3.38","","","6912","%","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"ON02IG0261","2017-09-17 12:00","S.SURFACE","0","-0.03"," ","0.11","","","2674","%","CARBON TOTAL INORGANIC","CARBONE INORGANIQUE TOTAL","P"
